#OTU ID	description	SRR23216666	SRR23216663	SRR23216665	SRR23216664	SRR23216662	SRR23216667	ERR1474249	ERR1474250	ERR1474244	ERR1474248	ERR1474235	ERR1474237	ERR1474238	ERR1474246	ERR1474251	ERR1474247	ERR1474236	ERR1474240	ERR1474239
PWY0-1533	methylphosphonate degradation I	1691.024841358012	1082.004360659976	1093.8656516035603	797.6558776752371	1465.880286306121	869.859994726745	318.0889842979367	932.893301925698	1063.421919290907	1840.1269720259727	5070.077327214446	688.9217384022246	1087.8031735637471	3649.6737464630696	1882.623164071253	7567.778015795881	2454.274301491745	1902.644804658644	756.980628836988
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	23371.53539927705	10031.301925090567	14301.770841917456	17342.302177446425	15402.47078409908	18482.97340479399	2593.536527316047	3584.116685720392	4640.283569584866	10766.327694060456	16054.724445951048	4936.656967148708	10878.768905956756	8724.110515438384	9726.684636233478	24932.360007770123	20083.89468258334	11695.649911964849	4280.075078010788
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	24751.293693042717	11257.595665730822	13286.56806229568	19714.287012855755	17210.693032527914	20199.989892655307	2845.084288191114	4806.410885520032	9690.624325479826	19883.24153093398	18583.27407068575	6292.682410116826	9913.805954442389	12059.92320613809	11798.34787768937	31401.36476264213	23134.931008608262	10641.320128135132	5206.437778870032
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	19682.57738565534	8030.613253132946	11522.436617880085	15318.666852893368	13704.756270172267	17712.290324192025	1940.858851305808	3909.546682114896	7065.558230741306	15586.54094112726	13691.427620113922	4835.824501528464	9256.08440830868	10225.130181736333	10007.65246053923	26682.75282878625	18795.093406313063	9690.5703401536	4134.396712190298
PWY0-321	phenylacetate degradation I (aerobic)	3462.1238232242067	142.9808521702652	654.8418661819614	84.93507957142435	444.7668450598486	963.7708180842684	194.1081129121017	871.2777034880716	1252.657641856018	758.8421658792688	62.29374569930975	1241.5053800020858	73.24526475198769	1765.460391184221	932.729699313777	7675.987957463545	3593.387125918591	202.8402704075853	1061.1599419796369
PWY0-41	allantoin degradation IV (anaerobic)	335.5124183361193	339.7390186056937	416.2472060040273	432.4090907019213	659.4503280613859	1158.8578697867313	297.26709424529525	647.9054551871752	295.25907507189606	1774.026414424619	1818.3445576675297	515.3548837823145	790.4074698386712	1160.9965623329745	1473.297653870651	100.76979206273396	821.008439218053	857.44445230312	494.00956462606325
PWY0-42	2-methylcitrate cycle I	7350.801704020106	1426.2467111350013	2154.507932585072	1844.201157233151	2205.0166538190365	3135.46130359728	187.082453437896	1313.0527413287869	1070.463149818273	1915.06705925092	946.943021949292	1416.394095733456	580.9565560363122	4376.027678631455	2417.4734072784618	3847.6887419439	6142.871002304181	528.1166877125664	1162.2414055027982
PWY0-781	aspartate superpathway	17039.606648578872	6254.644573863113	10864.62277109132	11409.535609098168	12622.290090570908	15929.52050516219	1923.4753786272263	4111.310755592805	5565.150748206366	13259.625464853583	9890.35787167647	4746.948808511292	8309.512263028999	9196.896793811638	8533.2709673036	21963.27517045383	18200.856647255823	8232.471873178232	4108.833113567375
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	8928.101372837978	4664.99196040726	5357.359904111568	8850.153008712392	7184.956527537585	9749.038374953105	1876.5422536155693	2402.256179171934	3598.825503301472	11269.983788846468	11364.703238819571	3613.7701201471655	3201.672335098677	4927.845229619379	7089.245823958871	6788.235356844834	9004.708347641304	2618.7731127062143	2719.69184908516
PWY0-862	(5Z)-dodec-5-enoate biosynthesis	26786.36432488801	3875.600754471156	14135.016620458147	11540.946996576498	15937.736116859263	16902.32748361899	1476.1530179916438	5594.793365133278	5305.878676158101	26375.139265976348	12416.386779268638	5825.55824786236	7496.532565231707	7960.285347877297	10708.72037302991	18109.34978212684	21055.87769109337	5501.131540435875	3980.6017155146656
PWY1G-0	mycothiol biosynthesis	1844.0521321608096	608.0307061394794	1026.0509587299	1103.7134857624874	1375.4579691755998	4997.401364633995	36.047843742465616	439.3388266432989	929.3593333403415	6.90004796440953	2.908961483222411	218.548385697384	26.704473736672924	4074.223820011865	285.33132094882654	2317.721030853337	4228.931905765894	2.103436597343235	946.6739812825584
PWY490-3	nitrate reduction VI (assimilatory)	1130.494277149695	1528.1884808925415	1325.558688166888	1454.8180059379667	1791.3043216086069	2062.039863126397	555.3437187572958	875.5763154888332	1162.173210588398	5454.573222786196	4690.669038945237	504.972321091378	8454.283497782359	4322.074336794884	2079.2079943303133	1154.1754563917762	2894.427365559825	8289.981111215948	1202.2126277403647
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	23401.818945670988	8782.721536057661	15687.317429152312	18402.22508610291	17057.084741917235	22996.67644024264	3161.612406620354	5208.823671684936	9753.185032746458	20108.713320137656	18105.394459373696	6083.124474168439	13370.0646467544	11525.07541517595	12527.06446932246	32113.382209578405	22441.968434398805	13009.617087795696	5627.158697428214
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	23401.818945670988	8782.721536057661	15687.317429152312	18402.225086102917	17057.084741917235	22996.67644024264	3161.612406620354	5208.823671684936	9753.185032746458	20108.713320137656	18105.394459373696	6083.124474168439	13370.0646467544	11525.075415175948	12527.06446932246	32113.382209578405	22441.968434398805	13009.617087795696	5627.158697428214
PWY5F9-12	biphenyl degradation	399.16649740223664	124.50034040734069	243.98266334339627	162.7923468721984	300.0009508231659	261.7503231650982	8.528756282248638	42.68561749541717	1.339764374115812	0.0	4.449503453829388e-05	25.713030814056296	0.0	30.006488162875044	0.749539590907586	19.42606543520398	109.35976512379683	0.7643631475031629	30.59319357095665
PWYG-321	mycolate biosynthesis	29339.859243895942	4529.825275190795	15188.226226588104	13355.42429017326	17475.793267516623	18770.366870919534	1705.0357169643291	6195.6185253782905	6087.381513795158	27235.49012305172	14085.556717109685	6417.762023655005	8049.439040706412	9145.242376504522	11842.569653547223	21088.79684198733	23704.46954201013	6035.535993064809	4494.49222973192
PYRIDNUCSAL-PWY	NAD salvage pathway I	12664.03942773867	7064.120707862491	8930.230029331164	13002.331675062049	10068.101544454606	10853.613547391938	2795.6737914122546	3142.75740878165	3971.799849391847	14689.108375820824	15894.29433167722	4206.942256701899	7633.682180391075	8061.3327422325565	7499.833974527032	19074.53293115954	13796.594999834042	6068.596968758087	3657.2021829770974
PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	14710.25846737023	7861.659349250063	8402.952938408027	15000.621276730391	10651.595549297195	13486.62167160324	2621.736260604506	3331.497554578107	5257.080666475616	13871.922777685497	16500.625039236937	4072.821874886988	6865.08633911419	6867.420998176742	7388.801531979074	21519.17836081628	14521.517836634248	7045.764535841227	3388.6684906681626
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	13655.507168036344	7963.029407278982	6022.807743604084	13302.820040885908	8831.614753468635	9202.959656604598	1620.9621052681805	2384.130940575387	2291.6342189727447	10500.159633595738	9738.574125649087	3584.716360848587	2368.645741146167	4304.861124051196	6101.951899502693	4431.229285093653	9198.741676913296	1856.9764811803288	2377.7574170929065
REDCITCYC	TCA cycle VIII (helicobacter)	25281.842449004656	10089.047165078568	11226.777445877276	20976.385227262734	14337.610811637493	19551.93804450146	1478.5081206482698	4870.483924657435	10533.799670588358	7574.733448410657	5056.887330292672	6240.209852781576	2516.458230467095	11060.36458901432	10688.413927502836	26609.82921322256	26483.23203475552	2767.8673002079167	5062.974975790562
RHAMCAT-PWY	L-rhamnose degradation I	3384.6900033290704	2067.4930960664	1559.3656390208791	3287.332909468804	3076.951372994998	4151.442664772933	1666.510633703644	833.2281869293246	1283.7947046650163	5826.952430699089	9359.18248181701	1428.248065597188	2131.70717332858	2215.5932114583834	3326.4873216738383	1172.773402219756	4782.628090419703	1494.2496839438088	1511.7740351689556
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	22363.28415798609	10878.581011300996	12624.146104706297	19339.899605713585	15834.4829795625	18622.65047231876	2821.7111782803686	4361.719381147823	8489.51671219078	18684.62957627584	18474.39189732609	5519.192830516133	10385.356260004635	9468.195815505367	10092.504141305752	27683.5496246658	20332.505289787616	10524.159198458508	4571.653001924215
RUMP-PWY	formaldehyde oxidation I	2312.9270988559724	916.9919727139	2981.7643575312677	3932.047779892032	3223.018723725967	6982.405302294478	663.2599914607976	1340.0233999023765	3639.2469246647374	6431.456804704966	2853.4271911464025	1599.6989664372345	1029.4718489516245	3251.548565937205	3529.9207640996224	5246.851346198736	3626.659509354437	798.2875221693708	1431.3527981041957
SALVADEHYPOX-PWY	adenosine nucleotides degradation II	20844.92789051669	6958.828574868793	6946.143154034563	16247.282025263225	9966.973341968322	11124.785283463058	2295.9052235325016	4958.680387662186	12951.857958998631	15020.568564872709	16063.374764011463	4804.246092063116	8754.370181720302	10359.336404120062	8656.704207713237	25001.62407409673	23194.58568553749	5972.195596232502	3968.432831632402
SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	25479.77355308369	12805.712400480776	13052.636117441363	22409.141998132112	17474.937606087286	20028.875432720502	3320.014331218711	4966.556873851942	8265.693326396718	19659.00514049981	19631.282684977483	6083.92367192171	6940.60746385814	13116.715549788005	10497.721935111436	28443.12218498641	22393.38584140573	8428.04738258422	5225.561427361003
SO4ASSIM-PWY	sulfate reduction I (assimilatory)	18514.18747111601	5276.0477987824415	6114.79151280907	9184.576958916728	10527.0946021991	10476.446682247108	1194.0958978392166	4248.744208672813	6015.450667990642	7898.080505527604	8951.267901861615	4315.003540719162	2923.004104464249	8071.553231737141	5769.038801718056	29120.95413615439	18256.53471028241	2537.637739607269	2688.052419327243
SUCSYN-PWY	sucrose biosynthesis I (from photosynthesis)	840.6090640617354	121.24673418902584	391.8085389364314	71.69933365751827	359.2071713909572	554.7486669062956	83.72948009513195	1354.1101496490337	1205.573862157586	205.91408240375537	30.503062237917227	727.6941313452863	82.37993151815644	514.0662214709197	1069.7251839268265	9477.325774580946	733.8275689331643	30.606824004001552	373.99267431165526
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	21276.04288720877	7711.449443382399	8912.006510269184	13883.958013850492	13326.334841389702	14285.076689017596	1918.2822508234735	4869.178617311283	6509.277786760153	11749.083693109247	13168.517729233754	5347.423877808228	4504.049904528374	10012.654458674337	7691.869045790827	30919.33868518696	20501.5797864144	3866.775921708757	3731.80283336282
TCA	TCA cycle I (prokaryotic)	27383.42883442117	12267.224325002477	11152.65218460267	23105.11732207147	17234.164429066674	18411.022473648816	3031.846376525088	5478.991546949412	10605.508501634284	15929.181533589915	18157.555928992053	6702.191179575237	4171.0456373942125	13292.50548192396	10405.639751745186	36697.66963212517	26636.07439280031	3542.9198808336982	5246.925483242147
TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	17582.539997888212	5935.06339941853	6930.449848542768	14074.22499466565	9525.691137868149	12250.521667795554	861.8265146661626	3932.017315002384	8612.131896247276	6142.931020220428	2807.16960305174	4165.763221234831	1583.2403482229463	10420.122487638604	6812.124169107835	29821.02433200534	16325.267981884244	1672.125788207626	3429.114755133318
TEICHOICACID-PWY	teichoic acid (poly-glycerol) biosynthesis	3200.777666680027	1746.7428653938975	2501.540133237843	2621.9465474707063	1415.9032188276535	3204.884207153326	560.040926814405	935.3661700681338	3282.8187615453394	7141.827483482038	4054.0415123860807	2237.6921156140256	3393.934093890397	3363.011406390828	3430.881608221828	3186.376002820537	5919.700597621097	2088.2905525606243	1466.5789377218996
THISYN-PWY	superpathway of thiamin diphosphate biosynthesis I	13625.109292933012	7834.415786725224	8642.162036108395	15180.40242022789	9651.373147436238	13746.250283567697	2462.213076867873	3687.409121078277	4292.208278762211	16205.027837994952	17421.863261567785	4277.622425452027	7701.532655131531	5726.000262714991	7958.723997436302	15052.434190270837	17360.310163301376	9280.743690797502	3910.7293026715056
THREOCAT-PWY	superpathway of L-threonine metabolism	0.0179735021318174	0.004623385748752	0.0314016983552069	0.0046233862915161	0.0056653945306357	0.0036676438437999	177.91239400205262	54.48416343962758	139.38521720454582	160.22263253368044	127.13109437331296	174.5861972494526	153.07951855900532	51.36190987906146	815.3914332713673	13.560772246768646	366.7660621105366	397.1267753759344	391.2507834920364
THRESYN-PWY	superpathway of L-threonine biosynthesis	23915.6261819266	10786.98601520851	13626.103407472116	18447.60329862114	16745.94956529962	19447.73043948268	3603.396664572734	4851.683360858779	8789.883308077682	21088.06227139225	22868.04764949817	6332.947831020346	10903.354027698211	12426.898847200671	10789.555872006267	30847.971785042464	24208.394228558576	11526.440565302852	5307.154566913214
TRNA-CHARGING-PWY	tRNA charging	23806.53681789906	11858.825506248137	13656.66071556308	20767.45884023062	17336.682259931407	19915.43498128516	3318.9238783242904	4297.593295896971	8952.939189805082	22096.516059264908	20213.572318719787	5856.31203433311	12582.067700949834	9127.04504751165	11601.798038179328	21679.869591138904	20795.17182403516	12645.684177227708	5030.721425258791
TRPSYN-PWY	L-tryptophan biosynthesis	22911.26252215911	8186.850302053872	11854.489076352222	14210.573154018512	15049.216598572702	17920.093521445277	2834.352675519681	4452.0640639259655	8924.451130248766	14788.373952762657	16811.334554184472	5542.77367715717	5702.631982889982	11841.29983638575	7673.280707835014	28753.725550642925	21210.10585359051	3172.2733563689203	4367.546378910628
TYRFUMCAT-PWY	L-tyrosine degradation I	12647.708162570338	3165.136086533877	3485.458186892094	6815.554722400098	5224.624453967367	4309.174012294965	158.5847314543796	1720.8307860034372	1921.62826389234	72.43257512100031	715.1224237302845	1459.4109623907807	304.8064854457275	4169.921608539481	2787.350936429857	16314.42580773399	9426.73401348626	79.65722973520474	928.5074191962176
UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (prokaryotic)	17369.32447585674	2848.91607741712	8595.938673277999	4159.688084066152	9747.888594950778	9837.788336866128	531.5735963576284	3298.797992462285	6116.18693685746	5926.5193013713215	3305.39030754782	2978.4574104003505	2543.334801161585	5322.622118298037	5229.985874625351	18041.13355534584	10731.947555027344	1959.6561918711805	1787.6549344671523
UDPNAGSYN-PWY	UDP-N-acetyl-D-glucosamine biosynthesis I	16394.033154272423	5687.253600358654	10808.333527805758	12762.274257347948	11313.267647501809	17342.888803512276	2017.8155913258831	4162.275183591913	8969.227936243047	13478.553988772292	11855.37407449966	4793.881787186831	11624.80354513447	10060.7079657211	10329.143590325884	29215.84720710181	16606.81172012787	12033.510975923293	4277.189900923499
VALDEG-PWY	L-valine degradation I	32.74298980330346	165.8487129625812	76.80493027461682	293.9087177743976	181.2150071021105	316.277116696734	1.6543932177970897	6.637849323536188	5.294180661588153	0.0550417227942396	0.0422453526481402	26.20796372026382	0.0011643455993634	50.36896978365872	0.0030865245365029	1.8384574989430884	30.76416628748844	0.0002328320558002	9.464022247269506
VALSYN-PWY	L-valine biosynthesis	31653.18034526783	12777.807115616564	15317.011697059866	23617.854880229508	19757.621285160152	23264.7929839552	4042.945550729552	7010.376915523048	11633.581389255882	23000.21622374408	22647.81856148525	7845.290536062896	12908.060183536178	18036.542270869515	12331.644606541257	41409.5345339984	30236.21726408317	12692.660352308694	6484.667840213925
